image_name,uncertainty
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot014.jpg,6.255485534667969
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot015.jpg,6.13418436050415
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot016.jpg,6.200160980224609
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot017.jpg,6.206523418426514
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot018.jpg,6.168401718139648
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot019.jpg,6.016681671142578
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot020.jpg,6.149567604064941
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot021.jpg,6.225028038024902
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot022.jpg,6.249931335449219
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot023.jpg,6.264121055603027
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot024.jpg,6.230100631713867
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot025.jpg,6.315135955810547
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot026.jpg,6.200333595275879
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot027.jpg,6.170315742492676
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot028.jpg,6.184409141540527
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot029.jpg,6.165267467498779
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot030.jpg,6.1678009033203125
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot031.jpg,6.287235260009766
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot032.jpg,6.484535217285156
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot033.jpg,6.3613080978393555
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot034.jpg,6.34229850769043
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot035.jpg,6.282025337219238
